,recipe_name,description,rating,num_ratings,author
0,Low-Carb Tortillas — Mexican Recipe — Diet Doctor,"Warm, soft, healthy goodness...mmm. These tortillas are low carb and easy to make. Pop 'em in the oven and fill with anything you desire. Or use them as flatbreads — the possibilities are endless!",4.73,15,Anne Aobadia
0,Keto Stuffed Mushrooms — Recipe — Diet Doctor,"So simple and so versatile. Pile these rich and tasty little keto bites onto a platter for appetizers. Or let them play a supporting role to your favorite meat or fish entrée. However you do it, get ready for some hearty, earthy deliciousness.",4.85,27,Anne Aobadia
0,Keto Chili-Covered Salmon with Spinach - Recipe - Diet Doctor,This chili-covered salmon with spinach is elegant. Spicy. Simple. Delicious. Keto. What more can you want out of a dinner?,5,9,Anne Aobadia
0,Keto Pork Chops with Blue-Cheese Sauce - Recipe - Diet Doctor,"Salty and savory, this blue cheese sauce dresses up the average pork chop—and metaphorically takes it to the prom—in this amazingly simple and delectable meal. Fire up your stovetop and let the dance begin!",4.85,34,Anne Aobadia
0,Keto Homemade Soft Seed Bread - Recipe - Diet Doctor,"Here's a good keto bread option, baked with almond and coconut flour. It's compact and very satisfying. One or two slices with plenty of toppings will go a long way.",4.78,46,Anne Aobadia
0,Low-Carb Onion & Bacon Pork Chops - Recipe - Diet Doctor,"The wonderful thing about pork chops is they’re like a blank canvas. Why not top them with an array of flavors and textures, packed with silky onions and salty bacon. Create your low-carb masterpiece!",4.96,26,Carolyn Ketchum
0,Keto Breakfast Tapas - Quick Recipe - Diet Doctor,"If you’re looking for a simple AND luxurious crowd-pleaser, look no further! Go for the best quality cheeses, cold cuts, and veggies, and you will have a stunning keto spread in no time.",4.24,17,Anne Aobadia
0,Keto Zucchini Walnut Salad — Recipe — Diet Doctor,"Meet your new favorite low-carb meal! This salad is crunchy and nutty, and filled with the gorgeous flavor of sautéed zucchini. It’s perfect for a barbecue, or a Wednesday night!",4.85,27,Anne Aobadia
0,Keto Pimiento Cheese Meatballs - Recipe - Diet Doctor,"Cheddar cheese, red pimiento peppers, and the secret ingredient of mayonnaise creates a zesty yet creamy and moist keto meatball.  It's perfect not only for a weeknight dinner but also as low-carb snack or taken in a lunchbox for work or school.",4.8,5,Anne Aobadia
0,Keto BLT Sandwich - Recipe (Video) - Diet Doctor,"Is there a more heavenly taste combo than bacon, lettuce and tomato? Just the mere mention of ""BLT"" and the clouds start to part! We paired this mouthwatering, keto version with fluffy cloud bread, also known as oopsie bread. Oops, it's bread!",4.94,32,Anne Aobadia
0,"Keto Avocado, Bacon & Goat-Cheese Salad - Recipe - Diet Doctor","Are you tired of the same old salad? Do we have a surprise for you! This lightning-quick lunch or dinner salad will have your tastebuds dancing with bright and peppery arugula, creamy avocado, salty bacon, baked goat cheese, and crunchy nuts to boot.",4.74,19,Anne Aobadia
0,Low-Carb Lamb Roast with Broccoli Purée - Recipe - Diet Doctor,"Savory, garlicy and slightly citrusy, this is the roast for you and yours! If good food makes good memories, this is the perfect roast for holidays or Sunday dinners. And the broccoli purée is beyond luxurious. You want this on your table!",5,2,Anne Aobadia
0,Keto Spicy Pimiento Cheese — Recipe — Diet Doctor,"Well, I declare...it’s the “caviar of the South!” Mix up a lip-smacking batch of this keto Southern staple for dipping veggies or spreading on just about anything. Or just eat it with a spoon!",5,2,Anne Aobadia
0,Keto Deviled Eggs - Classic Holiday Recipe - Diet Doctor,"These amazing keto bites are loaded with flavor and redefine elegance in a small package. They also feature our amazing (if we do say so ourselves) homemade mayonnaise. Serve these for any party or holiday, and be prepared for the rave reviews!",4.83,6,Anne Aobadia
0,Keto Cauliflower Hash Browns - Recipe - Diet Doctor,"These rich, buttery, keto pancakes totally wow hash brown fans. They’re delicious by themselves, with a dollop of sour cream and a salad, or served with protein-rich fried eggs and crispy bacon.",4.58,26,Anne Aobadia
0,Low-Carb Brussels Sprouts with Cheese — Recipe — Diet Doctor,"Brussels sprouts don't need to be dull and overcooked, but will taste deliciously good roasted in the oven with olive oil, rosemary and shaved parmesan cheese.",5,3,Anne Aobadia
0,Keto Steak with Béarnaise Sauce - Recipe - Diet Doctor,"Our steak with béarnaise sauce is elegant simplicity at its finest! This keto take on the classic dish has all the flavor of the original, while easing the preparation. Hello there, fancy date night meal!",4.58,12,Anne Aobadia
0,Keto Salsa Dressing - Recipe - Diet Doctor,"Salsa is amazing on just about any dish asking for a little more flavor. So give your food a kick—in a delicious low-carb way, of course.",4.75,4,Anne Aobadia
0,Low-Carb Herb Cream Cheese — Recipe — Diet Doctor,"This low-carb cream cheese with herbs is so easy to make! Mix a non-flavored, full-fat cream cheese with fresh herbs and spices. Voila! Bring on yumminess!",4.86,7,Anne Aobadia
0,Keto Tuna Cheese Melt - Easy-To-Make Recipe - Diet Doctor,"Cheesy, creamy and silky, this open-faced tuna melt is elegant and satisfying. Serve with simple oopsie bread, and get ready to fall in love!",4.58,19,Anne Aobadia
0,Keto Thai Fish Curry - Recipe - Diet Doctor,"This creamy keto oven-bake curry is a great way to cook fish loaded with flavor and pizazz. Even better, it's quick and easy to make. It might just become a new weeknight favorite.",4.84,37,Anne Aobadia
0,Keto Caesar Dressing — Quick & Easy Recipe — Diet Doctor,"What’s a Caesar salad without a killer Caesar dressing? Luckily, you don’t have to find out! This out-of-this-world dressing was created specifically for the keto diet. Plus it’s downright easy to make.",5,12,Anne Aobadia
0,Keto Chicken with Herb Butter - Recipe - Diet Doctor,"This keto meal is so quick and delectable, you’ll be singing its praises to family and friends! Melt a large dollop on top of this mouthwatering butter-fried chicken. You’ll be getting your butter on in no time — and loving it!",4.83,18,Anne Aobadia
0,Low-Carb Zucchini Fettuccine Pasta — Recipe — Diet Doctor,"Gorgeously green zucchini makes for pretty white and green zoodles. Add your favorite sauce and voila! Or cook your zoodles and use butter as your sauce. Either way, pasta goes low carb, and delivers pure tastiness.",5,3,Anne Aobadia
0,Low-Carb Beef Stroganoff - Recipe - Diet Doctor,"Creamy beef and blue cheese come together into a dish that will leave you humming with joy. By the time you mop up the last of the sauce and zucchini fettuccine, you’ll want to invite friends over for an encore the next night.  Don’t just take our word for it though.",5,4,Anne Aobadia
0,Keto Wraps with Avocado & Shrimp Salad - Recipe - Diet Doctor,"Egg wraps without flour are like super-thin omelets and you can fill them with anything. Here we made it keto with homemade mayo, avocado, shrimp and a little touch of chili and cilantro.",4.75,8,Anne Aobadia
0,Keto Blue-Cheese Dressing — Recipe — Diet Doctor,"Wonderfully creamy. So versatile. Enjoy this tangy keto sauce on salads, meat, or chicken. And it works as a super tasty dip for veggies. Can you say winning?",4.93,15,Anne Aobadia
0,Low-Carb Broccoli and Leek Soup - Vegetarian Recipe - Diet Doctor,"This low-carb soup is the “little black dress” of meals. It can go anywhere and do anything. It can be a lunch or a dinner, an entrée or an appetizer. And it loves, loves, loves extra accoutrements, like these cheese chips!",4.85,34,Anne Aobadia
0,Keto Pink Herb Butter with Parmesan — Recipe — Diet Doctor,"Pink makes all things prettier, and that includes butter. But make no mistake, it’s not all about the looks... this scrumptious herb butter livens up just about anything. Mmmmm... pinktastic!",5,2,Anne Aobadia
0,Keto Pork Roast with Creamy Gravy - Recipe - Diet Doctor,"Let time do the cooking instead of you! Slow-roasted meat gets all the love in this recipe. Succulent garlic, savory rosemary, and even the humble bay leaf, create a mélange of flavors that melt in your mouth. And the pan drippings create the base for an out-of-this-world cream gravy.",4.73,15,Anne Aobadia
0,Low-Carb Beef Stuffed Peppers - Recipe - Diet Doctor,"Delicious bell peppers stuffed with spicy ground beef and plenty of cheese. An easy-to-make low-carb recipe that feeds the whole family, and looks pretty too!",4.79,29,Anne Aobadia
0,Keto Scrambled Eggs with Cheese - Breakfast Recipe - Diet Doctor,Ready to take scrambled eggs to a whole new level? Here’s the secret: flavorful halloumi cheese and scallions. Enjoy this keto goodness for breakfast or lunch... it’s absolutely sizzling!,4.57,14,Anne Aobadia
0,Low-Carb Eggplant Hash with Eggs - Vegetarian Recipe - Diet Doctor,"Missing old-fashioned potato hash? Wait until you taste this one! A scrumptious, easy to make low-carb breakfast that the whole family will love. Impress them as they rise and shine!",4.2,5,Anne Aobadia
0,Bacon Butter — The Perfect Keto Condiment Recipe — Diet Doctor,"Have you heard? Everything’s better with bacon! And butter. This spicy combo pairs perfectly with a juicy steak, chicken, or grilled vegetables. Mmmm. Go for it!",5,3,Anne Aobadia
0,Low-Carb Baked Fish with Brussels Sprouts - Recipe - Diet Doctor,"Don’t let salmon steal all the glory! In this dish, we gave cod a little attention, and it responded by creating a fantabulous meal. Combined with pink herb butter? It’s a feast for the eyes and a revelation for the taste buds.",4.88,8,Anne Aobadia
0,Low-Carb Eggplant Cheese Pizza - Recipe - Diet Doctor,If you love pizza — and who doesn’t? — you’re going to love this dish! Earthy eggplant makes the perfect crust for this low-carb pizza. And all that gooey melted cheese makes it all even more delicious and fun to eat.,4.76,17,Anne Aobadia
0,Low-Carb Turnip Gratin — Vegetarian Recipe — Diet Doctor,"Missing potato gratin? Well friends, it’s time to (drum roll, please)... embrace the turnip! This creamy side couldn’t be easier to put together. A wonderfully flavorful, low-carb dish. The perfect complement to meat or fish! Mmmm.",4.75,8,Anne Aobadia
0,Low-Carb Broccoli Mash - Side Dish Recipe - Diet Doctor,"Meet Broccoli Mash, Cauliflower Mash’s lesser known cousin. Gorgeously green. Charmingly low carb. Creamy. Garlicy. Good for you. This is one side dish you just may fall in love with.",5,3,Anne Aobadia
0,Keto Lamb Chops with Herb Butter - Recipe - Diet Doctor,Simple. Stunning. Flavorful. This dish is going to become your keto go-to when you’re in the mood for elegant simplicity. Who doesn’t love savory meat with heavenly herb lemon butter?,4.83,6,Anne Aobadia
0,Keto Hamburger Patties with Tomato Sauce - Recipe - Diet Doctor,"A delicious burger needs no bun! Enjoy this satisfying patty bare, topped with creamy tomato gravy and a side of sautéed cabbage. Keto satisfaction guaranteed!",4.83,66,Anne Aobadia
0,Keto Herb Butter with Lemon — Recipe — Diet Doctor,"Butter with fresh herbs and lemon. Have we got your attention? Try this go-to keto classic spread on anything from meat to fish to veggies. So right, you can’t go wrong!",5,9,Anne Aobadia
0,Keto Scrambled Eggs - Easy Breakfast Recipe - Diet Doctor,Butter plus eggs equals the perfect keto breakfast. Start your day off right with our especially buttery and satisfying version of this breakfast classic. Ready in minutes!,4.77,119,Anne Aobadia
0,The Best Low-Carb Cauliflower Mash — Recipe — Diet Doctor,"Light and fluffy. Creamy. Buttery. This true low-carb classic is smooth textured and delicious. Goes with just about everything, and tastes a lot like mashed potatoes. So bliss out!",4.97,31,Anne Aobadia
0,Keto Mushroom Omelet - Breakfast Recipe - Diet Doctor,"Looking for a quick and easy way to start your day? This hearty omelet is super healthy, and just takes a few minutes to make! Fresh mushrooms make a delicious filling. Enjoy this keto meal anytime — breakfast, lunch or dinner!",4.71,34,Naomi Sherman
0,Low-Carb Cloud Bread | Oopsie Bread - Recipe - Diet Doctor,"Cloud bread (also known as oopsie bread) is another excellent low-carb bread option. It’s a versatile “bread” without the carbs and can be eaten in a variety of ways. You can have it as a sandwich, or as a bun for a hotdog or hamburger. Oopsilicious!",4.93,28,Anne Aobadia
0,Keto Cheeseburger - The Best Burger Recipe - Diet Doctor,"Cheeseburgers... what could be a more perfect centerpiece to your casual keto feast? Heavy on the flavor and satisfaction, but light on effort! And you don't need bread to make them wonderfully tasty — dress 'em up with delicious salsa and toppings instead!",4.82,34,Anne Aobadia
0,Keto Baked Salmon with Pesto and broccoli - Recipe - Diet Doctor,"Sometimes the simplest things are the most elegant. This versatile dish – perfect for either a weeknight or a fancy dinner party – lets the essence of baked salmon shine through, adding just the right balance of pine nuts and basil with a quick and creamy pesto sauce.",4.92,12,Anne Aobadia
0,Keto Pesto & Feta Chicken Casserole - Recipe (Video) - Diet Doctor,"Mediterranean superstars — feta cheese, olives, and pesto — unite in this creamy, easy-to-make keto chicken dish. Whether using low-carb, store-bought or your own home-made pesto, give it a go. Your taste buds  — and your family — will thank you!",4.88,208,Anne Aobadia
